EntrezGeneID	Lum.Preg	Lum.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
73635	0	3.26460752059715	0.000479612246749334	1.99840628320867	0.00000300861982990737	143	107	112	118	26	29	162	174	5.933	4.721	5.202	5.895	1.169	1.319	6.552	7.057
69219	0	6.23676239599388	0.000479612246749334	1.71302704994098	0.00000302009409337969	13	23	38	32	27	37	1624	1408	0.539	1.015	1.765	1.599	1.214	1.683	65.686	57.103
56738	0	1.72740053029105	0.000481252234618544	5.542167937437	0.00000327211338952976	377	348	360	411	2088	2056	4063	4579	15.643	15.354	16.721	20.534	93.878	93.505	164.335	185.706
69551	0	-1.24048007127739	0.000481252234618544	4.93182991624228	0.0000033288722950913	1665	1509	1299	1182	689	637	180	172	69.085	66.577	60.336	59.055	30.978	28.970	7.280	6.976
104112	0	2.41727065158319	0.000481252234618544	8.86405633571406	0.00000316176914791699	4071	3646	3971	3587	17077	14966	47452	60785	168.916	160.862	184.446	179.212	767.795	680.637	1919.282	2465.194
13491	0	3.25875701956655	0.000481252234618544	1.49665917355944	0.0000032322046724131	19	10	8	9	137	158	947	826	0.788	0.441	0.372	0.450	6.160	7.186	38.303	33.499
66427	0	1.79744322938296	0.000481252234618544	6.87164162169728	0.00000332515315424596	1814	1542	1994	1850	2897	2446	5349	6335	75.267	68.033	92.618	92.429	130.251	111.241	216.350	256.922
58210	0	2.2691749457292	0.000481252234618544	3.79814776005769	0.00000326747789367459	188	181	145	155	319	369	1015	1060	7.801	7.986	6.735	7.744	14.342	16.782	41.054	42.989
214459	0	-1.62492949341962	0.000481252234618544	6.73403820866108	0.00000330897718566512	4250	3490	2909	2733	4350	3528	818	780	176.343	153.979	135.118	136.545	195.579	160.449	33.085	31.634
236792	0	1.01386951162564	0.000481252234618544	5.89364120651057	0.00000313641566135951	1495	1306	1211	1070	1354	1208	1611	1638	62.031	57.621	56.249	53.459	60.877	54.938	65.160	66.431
22393	0	1.54882154203689	0.000481252234618544	4.3230028503839	0.00000319352314343967	613	552	651	616	260	240	428	494	25.435	24.354	30.238	30.776	11.690	10.915	17.311	20.035
74315	0	1.22871232035992	0.000481788176103129	6.61992101175447	0.00000336223486663102	1740	1750	1125	1046	3132	2834	4345	4438	72.197	77.210	52.254	52.260	140.817	128.887	175.741	179.987
75705	0	-1.01490126242456	0.000481788176103129	8.02171673806808	0.00000336803243164188	7256	6541	6538	6568	9642	8918	3008	2768	301.069	288.590	303.679	328.148	433.512	405.580	121.664	112.259
12705	0	3.50496320943774	0.000482708365775086	2.41538397050235	0.00000342442099746531	31	34	36	32	157	168	1295	1038	1.286	1.500	1.672	1.599	7.059	7.640	52.379	42.097
258173	0	4.35287777353906	0.000482708365775086	-4.58299929681447	0.00000346326690923661	0	0	0	0	0	0	5	7	0.000	0.000	0.000	0.000	0.000	0.000	0.202	0.284
12394	0	-1.39985454204213	0.000482708365775086	7.93756751007699	0.00000346246824978112	20860	18584	13520	12967	4056	3796	1001	873	865.533	819.929	627.980	647.852	182.361	172.638	40.487	35.405
67311	0	1.77540600002593	0.000482708365775086	1.1373234694776	0.00000341178867193359	43	32	17	15	75	61	145	148	1.784	1.412	0.790	0.749	3.372	2.774	5.865	6.002
23887	0	2.27019612310999	0.000482708365775086	3.42678763965386	0.00000344629324976772	257	242	205	226	142	152	421	471	10.664	10.677	9.522	11.291	6.384	6.913	17.028	19.102
11886	0	2.44043888465245	0.000487978680222924	6.05763839146515	0.00000351903386157302	1237	1208	1660	1560	816	952	2919	3090	51.326	53.297	77.104	77.940	36.688	43.296	118.064	125.318
18453	0	1.07271509673258	0.000488045405741617	8.66118867096418	0.00000353747175875119	7982	6543	5289	4889	13022	11237	15653	16361	331.193	288.678	245.665	244.262	585.479	511.046	633.114	663.536
235339	0	1.70375121572718	0.000489495276089783	6.56228693778961	0.00000356599082621792	1398	1281	1057	992	2698	2788	5263	5992	58.006	56.518	49.096	49.562	121.304	126.795	212.872	243.011
213948	0	2.87113530105721	0.000489661137652804	-0.0600405229907851	0.00000358521529095655	10	12	6	5	31	22	124	121	0.415	0.529	0.279	0.250	1.394	1.001	5.015	4.907
110454	0	3.0519657303587	0.000490546844825448	3.60199597734389	0.00000360974903289634	125	133	137	118	230	291	1375	1314	5.187	5.868	6.363	5.895	10.341	13.234	55.614	53.291
20448	0	-1.78047480967069	0.000490849126685016	2.1348990516532	0.00000363003327803408	637	551	159	151	79	73	14	13	26.431	24.310	7.385	7.544	3.552	3.320	0.566	0.527
56737	0	1.0902245443284	0.000492693573534472	3.52700698947623	0.00000410403228882876	247	225	223	209	280	243	334	366	10.249	9.927	10.358	10.442	12.589	11.051	13.509	14.843
74386	0	1.60147369865983	0.000492693573534472	1.6729696335571	0.00000398730912333837	57	52	71	63	68	56	114	123	2.365	2.294	3.298	3.148	3.057	2.547	4.611	4.988
20677	0	-2.426141521944	0.000492693573534472	7.11994865333699	0.00000393820409301068	8018	7787	2396	2330	7342	6177	887	700	332.687	343.564	111.290	116.410	330.102	280.923	35.876	28.389
228607	0	2.47117149748546	0.000492693573534472	3.87012084578715	0.00000384963384077466	293	284	335	405	195	166	615	644	12.157	12.530	15.560	20.234	8.767	7.549	24.875	26.118
21452	0	1.05133026290723	0.000492693573534472	6.73996046563726	0.00000398091819922708	1348	1212	978	917	4660	4700	6082	6113	55.932	53.474	45.426	45.815	209.517	213.751	245.998	247.919
22323	0	-1.58933820582382	0.000492693573534472	6.92065691584882	0.00000407879746765135	5618	4929	4745	4082	3460	3407	724	710	233.105	217.468	220.397	203.943	155.564	154.946	29.283	28.795
233222	0	2.9910538760585	0.000492693573534472	-4.92330754987336	0.00000381582928853226	0	0	0	0	0	0	2	2	0.000	0.000	0.000	0.000	0.000	0.000	0.081	0.081
64138	0	1.44761963517479	0.000492693573534472	6.6235101895849	0.00000366368176419052	2391	2084	1785	1503	2054	1942	3477	3375	99.208	91.946	82.910	75.092	92.349	88.320	140.634	136.876
74533	0	1.66667676690213	0.000492693573534472	3.96054672660688	0.0000037561187451602	296	259	396	334	286	269	529	580	12.282	11.427	18.394	16.687	12.859	12.234	21.396	23.522
100038846	0	2.9910538760585	0.000492693573534472	-4.92330754987336	0.00000381582928853226	0	0	0	0	0	0	2	2	0.000	0.000	0.000	0.000	0.000	0.000	0.081	0.081
72055	0	1.24988997786321	0.000492693573534472	6.97679901243161	0.00000405705820986032	2152	2016	2302	2301	3395	2736	4510	4612	89.292	88.946	106.924	114.962	152.642	124.430	182.415	187.044
76954	0	-1.51841955835654	0.000492693573534472	5.91756564820952	0.0000039404916655516	2358	2227	2630	2739	1650	1586	370	340	97.839	98.256	122.159	136.845	74.185	72.129	14.965	13.789
76113	0	3.46383907905269	0.000492693573534472	3.15951088256229	0.00000399468302648412	51	40	52	60	270	351	2291	1975	2.116	1.765	2.415	2.998	12.139	15.963	92.664	80.098
20807	0	-1.22165540496903	0.000492693573534472	7.15804933227407	0.00000405819919318842	7226	6936	6601	6536	3075	2857	830	769	299.825	306.017	306.605	326.549	138.254	129.933	33.571	31.188
238386	0	-1.01674375316727	0.000492693573534472	5.54804007497916	0.00000375511969869911	2106	1885	1935	1781	1076	1025	330	322	87.383	83.167	89.877	88.982	48.378	46.616	13.347	13.059
97895	0	2.9910538760585	0.000492693573534472	-4.92330754987336	0.00000381582928853226	0	0	0	0	0	0	2	2	0.000	0.000	0.000	0.000	0.000	0.000	0.081	0.081
71876	0	2.16240753228777	0.000492693573534472	0.957426146045199	0.00000370103720857245	31	28	8	12	71	60	190	180	1.286	1.235	0.372	0.600	3.192	2.729	7.685	7.300
270076	0	1.47173641281505	0.000492693573534472	4.27604500510726	0.00000407274024479389	251	205	219	238	711	577	1082	1157	10.415	9.045	10.172	11.891	31.967	26.241	43.763	46.923
230145	0	2.19996180065183	0.000492693573534472	1.55880522614082	0.00000419527940310291	33	23	22	30	98	95	285	274	1.369	1.015	1.022	1.499	4.406	4.320	11.527	11.112
60525	0	2.52117257296143	0.000492693573534472	4.60244479087649	0.00000410741224220719	290	225	320	375	558	515	1753	2138	12.033	9.927	14.863	18.736	25.088	23.422	70.903	86.709
55951	0	1.66972685137277	0.000495096340980307	5.5446687891743	0.00000431722406314922	598	545	634	511	1390	1389	2780	2778	24.812	24.045	29.448	25.530	62.495	63.170	112.442	112.664
71310	0	-2.26695821860366	0.000495096340980307	6.15860750297932	0.0000042941463638135	3368	2654	2657	2286	2775	2580	373	327	139.747	117.095	123.413	114.212	124.766	117.335	15.087	13.262
24131	0	1.33348314274328	0.000495096340980307	2.33840554836718	0.00000430357858160229	40	36	26	26	322	333	500	537	1.660	1.588	1.208	1.299	14.477	15.144	20.223	21.779
72315	0	3.0765860193201	0.000495939722377222	1.57643783487705	0.00000436107265345141	18	23	19	31	88	86	442	485	0.747	1.015	0.883	1.549	3.957	3.911	17.877	19.670
56745	0	-4.84832868843937	0.000495939722377222	3.50972256961357	0.00000434333355679933	349	265	100	131	2645	2201	65	42	14.481	11.692	4.645	6.545	118.921	100.099	2.629	1.703
13010	0	2.66980330134976	0.000497768824160213	5.98228265305565	0.00000439547142273266	1239	1248	972	955	867	1018	3952	3565	51.409	55.062	45.148	47.713	38.981	46.297	159.846	144.582
211347	0	1.59149462432732	0.000501565014492051	7.14081238410359	0.00000444744723840408	3031	2465	3272	2788	2784	2410	4740	5087	125.764	108.756	151.979	139.293	125.171	109.604	191.718	206.308
20602	0	-1.03100118006374	0.00050638861349383	7.30672678468868	0.0000045088503795396	6283	6091	4620	4639	4624	4082	1316	1358	260.697	268.736	214.591	231.772	207.899	185.645	53.228	55.075
19125	0	-2.48637563855172	0.000509814227569413	3.55182474892996	0.00000458965634606355	244	176	136	121	1419	1175	133	157	10.124	7.765	6.317	6.045	63.799	53.438	5.379	6.367
70363	0	3.65805741585045	0.000509814227569413	-4.75662958315771	0.00000470842888996897	0	0	0	0	0	0	3	4	0.000	0.000	0.000	0.000	0.000	0.000	0.121	0.162
100710	0	1.90898528117896	0.000509814227569413	5.69970397441899	0.00000476810778295308	1686	1269	1189	1182	740	636	1694	1553	69.956	55.988	55.227	59.055	33.271	28.925	68.517	62.983
66270	0	1.41083479218316	0.000509814227569413	7.39664309433575	0.00000477044280809251	2794	2388	2254	2248	4556	4821	7838	7828	115.930	105.359	104.694	112.314	204.841	219.254	317.022	317.472
20361	0	3.72874128774188	0.000509814227569413	3.28248683683172	0.00000471515596611097	215	233	116	106	114	99	788	1005	8.921	10.280	5.388	5.296	5.126	4.502	31.872	40.759
230603	0	1.37140723203752	0.000509814227569413	3.60092284078664	0.00000474511016585368	105	95	87	76	676	635	993	1144	4.357	4.191	4.041	3.797	30.393	28.879	40.164	46.396
77596	0	2.08800263727408	0.000509814227569413	1.53059233417828	0.00000475836558904995	35	29	18	11	123	118	337	309	1.452	1.279	0.836	0.550	5.530	5.367	13.631	12.532
17169	0	-1.27550109272118	0.000509814227569413	6.43309285783475	0.00000479561002208734	2962	2523	2740	2370	2972	2744	731	752	122.901	111.315	127.268	118.409	133.623	124.794	29.567	30.498
30057	0	1.84071649340311	0.000509814227569413	4.28683640076882	0.00000476646909138683	323	327	330	283	446	383	877	991	13.402	14.427	15.328	14.139	20.053	17.418	35.472	40.191
75788	0	-1.00156930896136	0.000509814227569413	5.44181906116387	0.00000480195894837079	1374	1136	1070	1010	1563	1481	484	471	57.011	50.121	49.700	50.461	70.274	67.354	19.576	19.102
54610	0	1.57418396735533	0.000509814227569413	5.3492379641471	0.00000466501443983565	306	248	246	288	2334	2274	4091	4547	12.697	10.942	11.426	14.389	104.938	103.419	165.468	184.408
18711	0	1.49518853316185	0.000511534185908106	4.46394523340895	0.00000483698023394471	468	453	642	626	362	334	576	660	19.418	19.986	29.820	31.276	16.276	15.190	23.297	26.767
116873	0	1.75313120664605	0.000531655538044333	5.08902443626943	0.00000506636684033563	848	649	422	380	834	674	1541	1644	35.186	28.634	19.601	18.985	37.497	30.653	62.329	66.674
11566	0	-1.39419080641789	0.000532239590531064	6.23053497448455	0.00000509371024219452	2650	2238	1979	1753	2812	2758	683	649	109.955	98.741	91.921	87.583	126.430	125.431	27.625	26.321
27410	0	1.07733314909639	0.000532239590531064	5.04843937572999	0.0000051460460772313	257	207	229	254	2169	1975	2647	2850	10.664	9.133	10.637	12.690	97.520	89.821	107.063	115.584
432466	0	1.69532467846197	0.000536704408626917	3.43628161607892	0.00000523296178248401	89	63	52	38	713	739	1483	1471	3.693	2.780	2.415	1.899	32.057	33.609	59.983	59.658
20512	0	4.11145399656454	0.000536704408626917	3.35568322564964	0.00000521769391332732	619	456	266	233	43	46	518	458	25.684	20.119	12.355	11.641	1.933	2.092	20.951	18.575
215280	0	1.65609693665998	0.000541608726843352	4.99877071895219	0.00000530070721293394	1285	1252	1432	1313	284	282	538	584	53.318	55.238	66.514	65.600	12.769	12.825	21.760	23.685
54648	0	-2.10359907278495	0.000548852876271758	4.74428644694727	0.00000545674896021051	393	412	274	292	2846	2875	447	391	16.307	18.178	12.727	14.589	127.958	130.752	18.080	15.857
68732	0	-1.73039984764233	0.000548852876271758	4.7190440040486	0.00000549015388377976	629	557	531	582	1426	1431	256	285	26.099	24.575	24.664	29.078	64.114	65.080	10.354	11.558
75761	0	2.39905987449931	0.000548852876271758	1.6904080137385	0.00000541538130814882	18	14	13	13	179	219	628	682	0.747	0.618	0.604	0.650	8.048	9.960	25.401	27.659
12606	0	-1.31366457802657	0.000548852876271758	5.81390044736098	0.00000546087330702743	2061	1681	1392	1412	2156	1861	527	487	85.516	74.166	64.656	70.546	96.935	84.636	21.315	19.751
12385	0	-1.43266330426128	0.000548852876271758	8.33578511585973	0.00000541785156107385	16174	15605	13174	11409	8213	7745	1861	1854	671.099	688.495	611.909	570.011	369.263	352.234	75.272	75.191
57434	0	2.1252404482335	0.000548920713591022	1.40271012661387	0.00000555403790564521	62	55	48	42	49	35	114	116	2.573	2.427	2.230	2.098	2.203	1.592	4.611	4.704
66111	0	1.71526821111308	0.000548920713591022	6.20006971641836	0.00000552153267068641	1045	1134	917	818	2074	1914	4116	4113	43.360	50.032	42.593	40.869	93.249	87.047	166.479	166.807
215798	0	-2.85817419309646	0.000548920713591022	3.90545352797725	0.00000554515239855787	1319	1257	1218	1186	315	315	30	24	54.729	55.459	56.574	59.254	14.163	14.326	1.213	0.973
26558	0	-1.99562293759666	0.000555149774078842	2.68716796116172	0.00000571466055590318	257	247	214	213	232	230	34	38	10.664	10.898	9.940	10.642	10.431	10.460	1.375	1.541
15516	0	-1.05444563441488	0.000555149774078842	10.6374760524684	0.00000573259098074366	66438	54534	42698	38904	51606	44490	14576	14443	2756.676	2406.049	1983.248	1943.705	2320.246	2023.354	589.553	585.750
22022	0	-1.01191109044949	0.000555149774078842	4.703342876505	0.00000576004401524093	790	717	424	458	1149	1024	333	343	32.779	31.634	19.694	22.882	51.660	46.570	13.469	13.911
66612	0	1.45590959124587	0.000555149774078842	6.43413079397638	0.00000574089396475484	917	843	1012	906	3128	3257	5648	5364	38.049	37.193	47.006	45.265	140.637	148.125	228.444	217.542
74051	0	3.21357456047192	0.000555149774078842	4.46964051933713	0.00000572276418700994	1016	1087	1160	1097	89	103	558	559	42.156	47.959	53.880	54.808	4.002	4.684	22.569	22.671
12737	0	-1.95614911146404	0.000555149774078842	3.75601991100843	0.00000566932482765798	229	170	15	20	3854	4008	666	608	9.502	7.500	0.697	0.999	173.279	182.279	26.938	24.658
71887	0	1.74162522176637	0.000558075332637899	2.19772116872325	0.00000581093193776538	92	93	49	42	113	115	229	251	3.817	4.103	2.276	2.098	5.081	5.230	9.262	10.180
57438	0	-1.22351665259949	0.000559618052828128	6.39943296054379	0.00000584758552570692	2285	1943	1677	1573	3966	3677	1092	968	94.810	85.725	77.894	78.590	178.314	167.226	44.168	39.258
140481	0	1.76189786068684	0.00056059592618345	6.25995797965068	0.00000587842963178496	4060	4110	3837	3989	527	508	1063	1145	168.459	181.334	178.222	199.297	23.694	23.103	42.995	46.437
67547	0	6.54668344093172	0.000561867850066142	3.81717157140072	0.00000591243993961943	362	344	324	431	27	49	2210	2078	15.020	15.177	15.049	21.533	1.214	2.228	89.387	84.275
74030	0	-1.59423675769579	0.000573770322453739	6.49696896641921	0.00000614324161426241	2216	2080	1667	1673	4710	5011	1019	1003	91.947	91.770	77.429	83.586	211.765	227.895	41.215	40.678
14623	0	-1.42839083271575	0.000573770322453739	3.02657499319164	0.00000612827098341664	95	58	9	9	2808	2506	617	622	3.942	2.559	0.418	0.450	126.250	113.970	24.956	25.226
56809	0	-1.09193551382956	0.000573770322453739	4.24860403743936	0.00000610394883451787	541	464	453	458	767	667	220	202	22.447	20.472	21.041	22.882	34.485	30.334	8.898	8.192
329919	0	6.9713626222371	0.000573770322453739	-3.37926763051751	0.00000609692992360216	0	0	1	3	0	0	37	41	0.000	0.000	0.046	0.150	0.000	0.000	1.497	1.663
382034	0	-1.23159575767491	0.000579960657011591	5.38585276982582	0.00000629487449201293	841	702	387	408	3137	3151	821	862	34.895	30.972	17.975	20.384	141.042	143.304	33.207	34.959
21679	0	-2.5791668234234	0.000581308732890242	1.83481030294086	0.00000637259502138539	55	50	22	13	693	637	61	79	2.282	2.206	1.022	0.650	31.158	28.970	2.467	3.204
105445	0	-1.81377506851166	0.000581308732890242	5.89970329879552	0.00000633880512234204	1823	1848	1719	1676	2462	2451	462	417	75.641	81.534	79.845	83.736	110.693	111.469	18.686	16.912
14104	0	2.4233981563897	0.000581308732890242	9.83264625435084	0.00000640887326833239	7960	5536	5924	5211	42276	34806	120727	138746	330.280	244.249	275.160	260.350	1900.762	1582.937	4883.022	5626.976
110095	0	2.77860813181547	0.000581308732890242	2.04702920835783	0.00000640807027508634	45	36	88	80	63	82	320	300	1.867	1.588	4.087	3.997	2.833	3.729	12.943	12.167
19729	0	1.9170079566937	0.000581308732890242	5.51413874604341	0.00000641644725218266	698	662	531	515	1101	1242	2658	2894	28.962	29.208	24.664	25.730	49.502	56.485	107.508	117.369
16987	0	2.41929711160319	0.000589308315198009	4.77704914388335	0.00000654811108538941	386	278	675	610	476	443	1393	1714	16.016	12.265	31.353	30.477	21.401	20.147	56.342	69.513
73246	0	2.34882933189137	0.000593815227579577	2.39181674027953	0.00000662003804248176	26	35	22	18	295	340	1045	980	1.079	1.544	1.022	0.899	13.263	15.463	42.267	39.745
70101	0	-1.34390592277522	0.000597429172660451	2.81490403691481	0.00000668304099000718	234	207	185	200	259	237	61	61	9.709	9.133	8.593	9.992	11.645	10.778	2.467	2.474
223697	0	-1.77203225765258	0.000604522482461391	7.0970155534807	0.00000680613266246682	4017	3339	3897	4460	6299	5251	1073	1045	166.675	147.317	181.009	222.829	283.208	238.809	43.399	42.381
225358	0	-1.96454753111894	0.000610652376126147	6.49583366689746	0.00000703333691902681	3829	3508	5068	4405	2837	2217	408	400	158.875	154.774	235.400	220.081	127.554	100.827	16.502	16.222
243362	0	3.6348216444467	0.000610652376126147	2.72371509869922	0.00000709982526420628	155	124	73	93	86	64	524	653	6.431	5.471	3.391	4.646	3.867	2.911	21.194	26.483
70377	0	3.35759724584788	0.000610652376126147	1.45543888816944	0.00000703702365358966	16	15	18	25	101	65	569	491	0.664	0.662	0.836	1.249	4.541	2.956	23.014	19.913
83797	0	-1.02284727307706	0.000610652376126147	4.13515266955277	0.00000696326282793906	754	675	413	368	574	509	166	168	31.285	29.781	19.183	18.386	25.807	23.149	6.714	6.813
68268	0	1.19636178181361	0.000610652376126147	5.39497349276643	0.00000691053964959047	885	713	795	745	1063	884	1424	1373	36.721	31.458	36.926	37.221	47.793	40.203	57.596	55.683
19060	0	1.08625323297474	0.000614073174475168	5.33373909550467	0.00000718231629684484	1111	988	889	916	752	737	948	1041	46.098	43.591	41.293	45.765	33.811	33.518	38.344	42.219
