EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM
231830	0	-2.25568064044538	2.61260548646582e-52	6.06696527921253	1.6341400813098e-55	2872	2386	523	424	119.166	105.271	24.292	21.184
78896	0	-2.81137590357376	1.031587702856e-51	7.99301286517298	6.83195800118035e-55	11991	9261	1445	1155	497.536	408.597	67.118	57.706
231991	0	2.56968068239218	1.20243511570119e-50	5.48145224100256	8.40585275334729e-54	272	337	1579	1555	11.286	14.868	73.342	77.690
11910	0	1.87049274612326	5.14927082426874e-47	10.5514140282314	3.78915399703355e-50	15151	15376	47165	49188	628.652	678.392	2190.732	2457.509
228413	0	-3.30594504036103	2.16594887897901e-46	3.48443389353427	1.67353200848299e-49	486	457	44	38	20.165	20.163	2.044	1.899
15200	0	-1.92806048467707	2.55349653519849e-46	6.33181767665371	2.06692386674884e-49	3180	2863	692	675	131.946	126.316	32.142	33.724
226101	0	2.31745355661416	1.96462842794771e-45	6.24959530867193	1.66255027200403e-48	566	637	2860	2338	23.485	28.105	132.842	116.810
54156	0	1.96147982527801	2.22842998653e-44	5.7705322270095	1.96778099550094e-47	571	491	1770	1787	23.692	21.663	82.213	89.281
20319	0	-3.41064548578197	1.6253880068256e-42	3.84606404808742	1.49507708784871e-45	755	480	54	45	31.327	21.178	2.508	2.248
270150	0	3.16630082824517	2.30160808222558e-42	3.89175393355951	2.20176644239542e-45	57	84	519	579	2.365	3.706	24.107	28.928
68828	0	3.65038573827727	2.89115975265365e-42	3.29151399944713	2.87211866962171e-45	37	32	436	314	1.535	1.412	20.251	15.688
140474	0	-7.1826183929527	3.44866715530522e-42	2.07690607376185	3.55284154488929e-45	219	159	1	1	9.087	7.015	0.046	0.050
170761	0	3.32149152855244	5.16426816914812e-42	3.27490708934122	5.51027546654754e-45	42	42	340	385	1.743	1.853	15.792	19.235
67111	0	2.53826666834965	3.09651015112662e-41	4.28892651856103	3.41790737458327e-44	134	139	773	599	5.560	6.133	35.905	29.927
100470	0	2.07767463215731	2.06746220278022e-40	5.61296263569251	2.35811944097233e-43	518	378	1570	1670	21.493	16.677	72.924	83.436
